No,Date,Lon,Lat,Depth,GPP,CR,NCP,Reference,Source
654,2005/11/24,8.91,-33.64,11,2.63,2.01,0.62,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
655,2005/11/24,8.91,-33.64,18,1.99,1.76,0.22,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
656,2005/11/24,8.91,-33.64,44,1.22,0.7,0.52,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
657,2005/6/24,-26.38,41.14,0,2.17,1.18,0.99,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
658,2005/6/24,-26.38,41.14,11,1.84,0.93,0.9,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
659,2005/6/24,-26.38,41.14,20,1.65,1.1,0.55,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
660,2005/6/24,-26.38,41.14,37,1.24,0.66,0.58,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
661,2005/6/24,-26.38,41.14,77,0.82,0.92,-0.1,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
662,2005/6/22,-33.66,37.35,0,1.04,0.84,0.21,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
663,2005/6/22,-33.66,37.35,11,0.71,0.72,-0.01,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
664,2005/6/22,-33.66,37.35,14,1.09,1.2,-0.11,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
665,2005/6/22,-33.66,37.35,28,1.25,1.11,0.14,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
666,2005/6/22,-33.66,37.35,65,0.37,0.6,-0.22,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
667,2005/6/21,-38.34,36.07,0,0.68,0.4,0.29,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
668,2005/6/21,-38.34,36.07,12,0.7,0.63,0.07,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
669,2005/6/21,-38.34,36.07,19,0.89,0.95,-0.07,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
670,2005/6/21,-38.34,36.07,34,1.06,0.73,0.33,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
671,2005/6/21,-38.34,36.07,81,0.5,0.53,-0.03,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
672,2005/6/20,-42.56,34.9,0,0.91,0.74,0.17,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
673,2005/6/20,-42.56,34.9,14,0.64,0.53,0.11,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
674,2005/6/20,-42.56,34.9,24,0.65,0.64,0.02,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
675,2005/6/20,-42.56,34.9,40,1.25,1.03,0.22,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
676,2005/6/20,-42.56,34.9,93,0.5,0.44,0.05,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
677,2005/6/19,-45.54,33.58,0,0.96,1.11,-0.15,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
678,2005/6/19,-45.54,33.58,14,0.98,0.87,0.1,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
679,2005/6/19,-45.54,33.58,22,0.8,0.89,-0.09,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
680,2005/6/19,-45.54,33.58,79,1.33,1.03,0.3,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
681,2005/6/19,-45.54,33.58,120,0.5,0.49,0.02,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
682,2005/6/18,-42.14,31.38,0,0.48,0.71,-0.23,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
683,2005/6/18,-42.14,31.38,16,0.49,1.19,-0.7,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
684,2005/6/18,-42.14,31.38,51,0.48,0.6,-0.12,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
685,2005/6/18,-42.14,31.38,121,0.41,0.25,0.17,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
686,2005/6/17,-39.54,29.16,0,0.17,0.01,0.16,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
687,2005/6/17,-39.54,29.16,20,0.19,0.37,-0.18,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
688,2005/6/17,-39.54,29.16,137,0.09,0.16,-0.07,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
689,2005/6/15,-36.16,22.81,0,1.82,1.95,-0.14,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
690,2005/6/15,-36.16,22.81,14,0.92,0.78,0.14,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
691,2005/6/15,-36.16,22.81,26,0.38,0.64,-0.26,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
692,2005/6/15,-36.16,22.81,47,0.74,1.02,-0.28,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
693,2005/6/15,-36.16,22.81,102,0.44,0.11,0.33,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
694,2005/5/30,-17.23,-26.53,0,0.4,1.28,-0.88,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
695,2005/5/30,-17.23,-26.53,17,0.08,0.27,-0.19,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
696,2005/5/30,-17.23,-26.53,30,0.25,0.09,0.17,"Gist,N., Serret,P.2009",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
697,2005/5/28,-9.25,-28.07,0,0.14,0.59,-0.46,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
698,2005/5/28,-9.25,-28.07,18,0.17,0.31,-0.14,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
699,2005/5/28,-9.25,-28.07,30,0.14,0.31,-0.17,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
700,2005/5/28,-9.25,-28.07,53,0.13,0.25,-0.12,"Gist,N., Serret,P.2010",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
701,2005/5/28,-9.25,-28.07,117,0.09,0.48,-0.4,"Gist,N., Serret,P., Woodward,E.M.S., Chamberlain,K., Robinson,C. (2009) Seasonal, interannual and spatial variability in plankton production and respiration in the Atlantic Ocean. Deep-Sea Research II 56 931-940",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
702,2000/9/17,-16.98,39.96,0,0.51,0.36,0.15,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
703,2000/9/17,-16.98,39.96,21.4,0.62,0.01,0.61,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
704,2000/9/17,-16.98,39.96,31.5,0.94,0.43,0.52,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
705,2000/9/17,-16.98,39.96,54.8,0.51,0.15,0.36,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
706,2000/9/17,-16.98,39.96,75.7,0.55,0.17,0.38,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
707,2000/9/18,-19.82,35.87,25.8,0.61,0.91,-0.3,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
708,2000/9/18,-19.82,35.87,39.8,0.82,1.78,-0.95,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
709,2000/9/18,-19.82,35.87,94.9,0.14,0.77,-0.63,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
710,2000/9/19,-21.19,31.57,0,0.13,0.52,-0.39,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
711,2000/9/19,-21.19,31.57,21.1,0.52,0.57,-0.04,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
712,2000/9/19,-21.19,31.57,41,0.66,0.64,0.01,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
713,2000/9/19,-21.19,31.57,81,0.29,0.79,-0.5,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
714,2000/9/19,-21.19,31.57,105,0.68,0.72,-0.04,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
715,2000/9/20,-21.97,27.25,0,0.13,0.35,-0.22,"Serret,P., Fernandez,E., Robinson,C. (2002) Biogeographic differences in the net ecosystem metabolism of the open ocean. Ecology 83(11) 3225-3234 ",https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020GB006718
